,City,State,City_State,Latitude,Longitude
3701, Beckley,WV," Beckley, WV",37.7781702,-81.1881557
3702, Butler,PA," Butler, PA",40.8611755,-79.89533279999999
3703, Sioux Falls,SD," Sioux Falls, SD",43.5473028,-96.728333
3704, Kansas City,KS," Kansas City, KS",39.11553139999999,-94.62678729999999
3705, Meridian,MS," Meridian, MS",32.3643098,-88.703656
3706, Columbia,SC," Columbia, SC",34.0007104,-81.0348144
3707, Lincoln,NE," Lincoln, NE",40.813616,-96.7025955
3708, Covington,LA," Covington, LA",30.4754702,-90.1009108
3709, Wentzville,MO," Wentzville, MO",38.81144,-90.8529107
3710, Bowling Green,KY," Bowling Green, KY",36.9685219,-86.4808043
3711, Glen Carbon,IL," Glen Carbon, IL",38.7483814,-89.98315799999999
3712, Murrieta,CA," Murrieta, CA",33.5539143,-117.2139232
3713, Cape Coral,FL," Cape Coral, FL",26.5628537,-81.9495331
3714, Easley,SC," Easley, SC",34.829838,-82.6015206
3715, Denton,TX," Denton, TX",33.2148412,-97.13306829999999
3716, Owensboro,KY," Owensboro, KY",37.7719074,-87.1111676
3717, Mckinney,TX," Mckinney, TX",33.1972465,-96.6397822
3718, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
3719, Mansfield,TX," Mansfield, TX",32.5631924,-97.1416768
3720, Bullhead City,AZ," Bullhead City, AZ",35.1359386,-114.5285981
3721, Mooresville,NC," Mooresville, NC",35.5859146,-80.8081413
3722, Aiken,SC," Aiken, SC",33.5604168,-81.7195533
3723, Chandler,AZ," Chandler, AZ",33.3061605,-111.8412502
3724, Bismarck,ND," Bismarck, ND",46.8083268,-100.7837392
3725, Morgantown,WV," Morgantown, WV",39.629526,-79.95589679999999
3726, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
3727, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
3728, Rocky Mount,NC," Rocky Mount, NC",35.9382103,-77.7905339
3729, Grand Blanc,MI," Grand Blanc, MI",42.9275277,-83.6299518
3730, Zanesville,OH," Zanesville, OH",39.9403453,-82.0131924
3731, Lumberton,NC," Lumberton, NC",34.6182199,-79.0086424
3732, San Angelo,TX," San Angelo, TX",31.4637723,-100.4370375
3733, Hendersonville,NC," Hendersonville, NC",35.3187279,-82.4609528
3734, Tarentum,PA," Tarentum, PA",40.6014555,-79.75977089999999
3735, Surprise,AZ," Surprise, AZ",33.6292337,-112.3679279
3736, Cookeville,TN," Cookeville, TN",36.162839,-85.5016423
3737, San Marcos,TX," San Marcos, TX",29.8832749,-97.9413941
3738, Linden,NJ," Linden, NJ",40.6220478,-74.24459019999999
3739, Bentonville,AR," Bentonville, AR",36.3728538,-94.2088172
3740, Sandusky,OH," Sandusky, OH",41.4561754,-82.71168209999999
3741, Port St Lucie,FL," Port St Lucie, FL",27.2730492,-80.3582261
3742, Dubuque,IA," Dubuque, IA",42.5005583,-90.66457179999999
3743, North Las Vegas,NV," North Las Vegas, NV",36.1988592,-115.1175013
3744, Prescott Valley,AZ," Prescott Valley, AZ",34.6100243,-112.315721
3745, Mt Pleasant,MI," Mt Pleasant, MI",43.59780749999999,-84.7675139
3746, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
3747, Springfield,MO," Springfield, MO",37.2089572,-93.29229889999999
3748, Longmont,CO," Longmont, CO",40.1672068,-105.1019275
3749, Columbus,IN," Columbus, IN",39.2014404,-85.9213796
3750, Auburn,AL," Auburn, AL",32.6098566,-85.48078249999999
3751, Elgin,IL," Elgin, IL",42.0354084,-88.2825668
3752, Daphne,AL," Daphne, AL",30.6035255,-87.9036047
3753, Cocoa,FL," Cocoa, FL",28.3861159,-80.7419984
3754, Elizabethtown,KY," Elizabethtown, KY",37.7030646,-85.8649408
3755, Mechanicsburg,PA," Mechanicsburg, PA",40.2142565,-77.0085876
3756, Quincy,IL," Quincy, IL",39.9356016,-91.4098726
3757, Danville,VA," Danville, VA",36.5859718,-79.39502279999999
3758, Lady Lake,FL," Lady Lake, FL",28.9174855,-81.92286039999999
3759, Pagosa Springs,CO," Pagosa Springs, CO",37.26945,-107.0097617
3760, Hemet,CA," Hemet, CA",33.7475203,-116.9719684
3761, Vacaville,CA," Vacaville, CA",38.3565773,-121.9877444
3762, Chillicothe,OH," Chillicothe, OH",39.3331197,-82.9824019
3763, Atlanta,GA," Atlanta, GA",33.7489954,-84.3879824
3764, Roswell,NM," Roswell, NM",33.3942655,-104.5230242
3765, Jacksonville,FL," Jacksonville, FL",30.3321838,-81.65565099999999
3766, High Point,NC," High Point, NC",35.9556923,-80.0053176
3767, Greensboro,NC," Greensboro, NC",36.0726354,-79.7919754
3768, Dallas,TX," Dallas, TX",32.7766642,-96.79698789999999
3769, National City,CA," National City, CA",32.6781085,-117.0991967
3770, New Orleans,LA," New Orleans, LA",29.95106579999999,-90.0715323
3771, Fort Wayne,IN," Fort Wayne, IN",41.079273,-85.1393513
3772, Toledo,OH," Toledo, OH",41.6528052,-83.5378674
3773, Lancaster,NY," Lancaster, NY",42.8982361,-78.6341996
3774, Toledo,OH," Toledo, OH",41.6528052,-83.5378674
3775, Tucson,AZ," Tucson, AZ",32.2226066,-110.9747108
3776, Fort Morgan,CO," Fort Morgan, CO",40.2502582,-103.7999509
3777, Mulberry,FL," Mulberry, FL",27.8953038,-81.9734172
3778, Tampa,FL," Tampa, FL",27.950575,-82.4571776
3779, Fort Myers,FL," Fort Myers, FL",26.640628,-81.8723084
3780, Yulee,FL," Yulee, FL",30.6319034,-81.6064866
3781, Plainfield,IL," Plainfield, IL",41.632223,-88.2120315
3782, Camden,DE," Camden, DE",39.1134458,-75.5418687
3783, Carnegie,PA," Carnegie, PA",40.4086802,-80.0833885
3784, Bonney Lake,WA," Bonney Lake, WA",47.1770457,-122.1865055
3785, Tomball,TX," Tomball, TX",30.0971621,-95.6160549
3786, Galena,IL," Galena, IL",42.4166744,-90.4290168
3787, Memphis,TN," Memphis, TN",35.1495343,-90.0489801
3788, Audubon,NJ," Audubon, NJ",39.8909466,-75.0729504
3789, Clayton,NC," Clayton, NC",35.650711,-78.4563914
3790, Littleton,CO," Littleton, CO",39.613321,-105.0166498
3791, New Hudson,MI," New Hudson, MI",42.5149364,-83.6082346
3792, Greeley,CO," Greeley, CO",40.4233142,-104.7091322
3793, Naples,FL," Naples, FL",26.1420358,-81.7948103
3794, Murfreesboro,TN," Murfreesboro, TN",35.8456213,-86.39027
3795, Antioch,TN," Antioch, TN",36.0597177,-86.6715948
3796, Algonquin,IL," Algonquin, IL",42.1655801,-88.29424929999999
3797, Prairieville,LA," Prairieville, LA",30.3058611,-90.9723583
3798, Auburn,AL," Auburn, AL",32.6098566,-85.48078249999999
3799, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
3800, Kalamazoo,MI," Kalamazoo, MI",42.2917069,-85.5872286
3801, Hamilton,NJ," Hamilton, NJ",40.2115109,-74.6796651
3802, Kalamazoo,MI," Kalamazoo, MI",42.2917069,-85.5872286
3803, Branchburg,NJ," Branchburg, NJ",40.58681139999999,-74.69858909999999
3804, Oregon,OH," Oregon, OH",41.6436603,-83.48687679999999
3805, Lawton,OK," Lawton, OK",34.6035669,-98.39592909999999
3806, Covington,WA," Covington, WA",47.3595592,-122.1180119
3807, Buena Park,CA," Buena Park, CA",33.8674044,-117.9981387
3808, Avon,OH," Avon, OH",41.4517093,-82.03542250000001
3809, Torrance,CA," Torrance, CA",33.8358492,-118.3406288
3810, Brewer,ME," Brewer, ME",44.7967378,-68.7614246
3811, Yakima,WA," Yakima, WA",46.6020711,-120.5058987
3812, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
3813, Oceanside,CA," Oceanside, CA",33.1958696,-117.3794834
3814, Boonton,NJ," Boonton, NJ",40.904019,-74.4087405
3815, Pass Christian,MS," Pass Christian, MS",30.3157527,-89.2475429
3816, Parma,OH," Parma, OH",41.4047742,-81.7229086
3817, Hurst,TX," Hurst, TX",32.8234621,-97.1705678
3818, Mayfield Heights,OH," Mayfield Heights, OH",41.5192189,-81.45789599999999
3819, Belmont,NC," Belmont, NC",35.2429175,-81.037297
3820, North Myrtle Beach,SC," North Myrtle Beach, SC",33.8160058,-78.680016
3821, De Pere,WI," De Pere, WI",44.4488805,-88.0603806
3822, Cypress,TX," Cypress, TX",29.9716905,-95.6937856
3823, Jacksonville,FL," Jacksonville, FL",30.3321838,-81.65565099999999
3824, Lewisville,TX," Lewisville, TX",33.046233,-96.994174
3825, Tulsa,OK," Tulsa, OK",36.1539816,-95.99277500000001
3826, Houston,TX," Houston, TX",29.7604267,-95.3698028
3827, Hartford,CT," Hartford, CT",41.7658043,-72.6733723
3828, Palm Desert,CA," Palm Desert, CA",33.7222445,-116.3744556
3829, Saginaw,MI," Saginaw, MI",43.4194699,-83.9508068
3830, Meraux,LA," Meraux, LA",29.92981709999999,-89.91471609999999
3831, Grand Junction,CO," Grand Junction, CO",39.0638705,-108.5506486
3832, Birmingham,AL," Birmingham, AL",33.5185892,-86.8103567
3833, Gretna,LA," Gretna, LA",29.9146493,-90.0539603
3834, Moraine,OH," Moraine, OH",39.7061702,-84.2193849
3835, Hopkinsville,KY," Hopkinsville, KY",36.8656008,-87.4886186
3836, Madison,TN," Madison, TN",36.25620019999999,-86.7143516
3837, Oviedo,FL," Oviedo, FL",28.669997,-81.20812029999999
3838, Front Royal,VA," Front Royal, VA",38.9181671,-78.1944446
3839, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
3840, Draper,UT," Draper, UT",40.5246711,-111.8638226
3841, Watchung,NJ," Watchung, NJ",40.63788,-74.4509863
3842, West Valley City,UT," West Valley City, UT",40.6916132,-112.0010501
3843, Pell City,AL," Pell City, AL",33.5862149,-86.2860888
3844, Raleigh,NC," Raleigh, NC",35.7795897,-78.6381787
3845, La Porte,TX," La Porte, TX",29.6657838,-95.0193728
3846, South Jordan,UT," South Jordan, UT",40.5621704,-111.929658
3847, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
3848, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
3849, Colorado Springs,CO," Colorado Springs, CO",38.8338816,-104.8213634
3850, Opelousas,LA," Opelousas, LA",30.5335302,-92.081509
3851, Centre,AL," Centre, AL",34.1520406,-85.67885310000001
3852, La Crosse,WI," La Crosse, WI",43.8137751,-91.25190169999999
3853, Triadelphia,WV," Triadelphia, WV",40.0525734,-80.62840969999999
3854, Philadelphia,PA," Philadelphia, PA",39.9525839,-75.1652215
3855, Landover Hills,MD," Landover Hills, MD",38.9431668,-76.8921952
3856, Memphis,TN," Memphis, TN",35.1495343,-90.0489801
3857, Inver Grove Heights,MN," Inver Grove Heights, MN",44.8480218,-93.04271530000001
3858, Davenport,IA," Davenport, IA",41.5236437,-90.5776367
3859, Bakersfield,CA," Bakersfield, CA",35.3732921,-119.0187125
3860, Bensalem,PA," Bensalem, PA",40.09944249999999,-74.9325683
3861, Winter Springs,FL," Winter Springs, FL",28.6988853,-81.30812259999999
3862, Anderson,CA," Anderson, CA",40.448208,-122.2977815
3863, Radcliff,KY," Radcliff, KY",37.8403456,-85.9491298
3864, Dixon,CA," Dixon, CA",38.4454641,-121.8232958
3865, Aurora,CO," Aurora, CO",39.7294319,-104.8319195
3866, Marysville,CA," Marysville, CA",39.1457253,-121.5913547
3867, Waynesboro,VA," Waynesboro, VA",38.0684692,-78.8894682
3868, La Mesa,CA," La Mesa, CA",32.7678287,-117.0230839
3869, Omaha,NE," Omaha, NE",41.2565369,-95.9345034
3870, Chattanooga,TN," Chattanooga, TN",35.0456297,-85.3096801
3871, Neptune,NJ," Neptune, NJ",40.2091219,-74.0386271
3872, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
3873, Converse,TX," Converse, TX",29.5180081,-98.3161241
3874, Mobile,AL," Mobile, AL",30.6953657,-88.0398912
3875, Dallas,TX," Dallas, TX",32.7766642,-96.79698789999999
3876, Blue Springs,MO," Blue Springs, MO",39.0169509,-94.2816148
3877, Pahrump,NV," Pahrump, NV",36.2082943,-115.9839147
3878, Maplewood,MO," Maplewood, MO",38.61255209999999,-90.3245599
3879, Rosemead,CA," Rosemead, CA",34.0805651,-118.072846
3880, Rome,GA," Rome, GA",34.257038,-85.1646726
3881, Philadelphia,PA," Philadelphia, PA",39.9525839,-75.1652215
3882, Las Cruces,NM," Las Cruces, NM",32.3199396,-106.7636538
3883, Morton,IL," Morton, IL",40.6128161,-89.45926089999999
3884, Jackson,MI," Jackson, MI",42.245869,-84.40134619999999
3885, Beaumont,CA," Beaumont, CA",33.9294606,-116.977248
3886, West Branch,MI," West Branch, MI",44.2764083,-84.2386132
3887, Santa Clarita,CA," Santa Clarita, CA",34.3916641,-118.542586
3888, Norwalk,CA," Norwalk, CA",33.9022367,-118.081733
3889, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
3890, Perry,FL," Perry, FL",30.1115662,-83.58210629999999
3891, Richfield,UT," Richfield, UT",38.7724673,-112.0840943
3892, Sidney,NE," Sidney, NE",41.1448219,-102.9774497
3893, Dalton,GA," Dalton, GA",34.7698021,-84.9702228
3894, Semmes,AL," Semmes, AL",30.7787042,-88.2596295
3895, Algood,TN," Algood, TN",36.1958946,-85.44858490000001
3896, Rockaway,NJ," Rockaway, NJ",40.9012101,-74.51432319999999
3897, Bristol,PA," Bristol, PA",40.1006661,-74.8518311
3898, Payson,UT," Payson, UT",40.0443989,-111.7321518
3899, Deming,NM," Deming, NM",32.2686981,-107.7586404
3900, Overland Park,KS," Overland Park, KS",38.9822282,-94.6707917
3901, Canal Winchester,OH," Canal Winchester, OH",39.8466556,-82.8123646
3902, Jeffersontown,KY," Jeffersontown, KY",38.1942356,-85.5644033
3903, Murfreesboro,TN," Murfreesboro, TN",35.8456213,-86.39027
3904, Columbus,OH," Columbus, OH",39.9611755,-82.99879419999999
3905, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
3906, Hixson,TN," Hixson, TN",35.137265,-85.2368219
3907, Moreno Valley,CA," Moreno Valley, CA",33.9424658,-117.2296717
3908, Everett,WA," Everett, WA",47.9789848,-122.2020795
3909, Memphis,TN," Memphis, TN",35.1495343,-90.0489801
3910, Owens Cross Roads,AL," Owens Cross Roads, AL",34.5881461,-86.4588768
3911, Gilbert,AZ," Gilbert, AZ",33.3528264,-111.789027
3912, Antioch,IL," Antioch, IL",42.4772418,-88.0956396
3913, Lancaster,PA," Lancaster, PA",40.0466571,-76.17837390000001
3914, Commack,NY," Commack, NY",40.8428759,-73.29289430000001
3915, London,OH," London, OH",39.8864493,-83.4482529
3916, Forney,TX," Forney, TX",32.7481845,-96.4719312
3917, Murfreesboro,TN," Murfreesboro, TN",35.8456213,-86.39027
3918, Layton,UT," Layton, UT",41.0602216,-111.9710529
3919, West Hills,CA," West Hills, CA",34.1973122,-118.6439809
3920, South Ogden,UT," South Ogden, UT",41.1918886,-111.9713304
3921, Wylie,TX," Wylie, TX",33.0151201,-96.5388789
3922, Alamo,TX," Alamo, TX",26.1836854,-98.1230638
3923, Mckinney,TX," Mckinney, TX",33.1972465,-96.6397822
3924, Delano,CA," Delano, CA",35.7688425,-119.2470536
3925, Amarillo,TX," Amarillo, TX",35.2219971,-101.8312969
3926, Tampa,FL," Tampa, FL",27.950575,-82.4571776
3927, Bossier City,LA," Bossier City, LA",32.5159852,-93.7321228
3928, Lawrence,KS," Lawrence, KS",38.9716689,-95.2352501
3929, Tampa,FL," Tampa, FL",27.950575,-82.4571776
3930, St Petersburg,FL," St Petersburg, FL",27.7676008,-82.64029149999999
3931, Orlando,FL," Orlando, FL",28.5383355,-81.3792365
3932, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
3933, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
3934, Burke,VA," Burke, VA",38.7934466,-77.27165049999999
3935, Wyncote,PA," Wyncote, PA",40.0945549,-75.1487863
3936, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
3937, Sacramento,CA," Sacramento, CA",38.5815719,-121.4943996
3938, Rifle,CO," Rifle, CO",39.5347023,-107.7831198
3939, Sacramento,CA," Sacramento, CA",38.5815719,-121.4943996
3940, West Valley City,UT," West Valley City, UT",40.6916132,-112.0010501
3941, Overland Park,KS," Overland Park, KS",38.9822282,-94.6707917
3942, Fort Myers,FL," Fort Myers, FL",26.640628,-81.8723084
3943, Greensboro,NC," Greensboro, NC",36.0726354,-79.7919754
3944, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
3945, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.18714659999999
3946, Margate,FL," Margate, FL",26.2445263,-80.206436
3947, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
3948, Anthem,AZ," Anthem, AZ",33.8543346,-112.1251372
3949, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
3950, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
3951, Mesa,AZ," Mesa, AZ",33.4151843,-111.8314724
3952, Brawley,CA," Brawley, CA",32.9786566,-115.530267
3953, Jenks,OK," Jenks, OK",36.0228734,-95.9683278
3954, Broomfield,CO," Broomfield, CO",39.9205411,-105.0866504
3955, Aurora,CO," Aurora, CO",39.7294319,-104.8319195
3956, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.18714659999999
3957, Macarthur,WV," Macarthur, WV",37.7559098,-81.2146272
3958, San Diego,CA," San Diego, CA",32.715738,-117.1610838
3959, Cherry Hill,NJ," Cherry Hill, NJ",39.926813,-75.0246312
3960, Pittsburgh,PA," Pittsburgh, PA",40.44062479999999,-79.9958864
3961, Yuma,AZ," Yuma, AZ",32.6926512,-114.6276916
3962, Fredericksburg,VA," Fredericksburg, VA",38.3031837,-77.4605399
3963, Estero,FL," Estero, FL",26.438136,-81.8067523
3964, Mebane,NC," Mebane, NC",36.0959715,-79.2669619
3965, Towson,MD," Towson, MD",39.4014955,-76.6019125
3966, Montgomery,AL," Montgomery, AL",32.3792233,-86.3077368
3967, Mesa,AZ," Mesa, AZ",33.4151843,-111.8314724
3968, Salt Lake City,UT," Salt Lake City, UT",40.7607793,-111.8910474
3969, Kenton,OH," Kenton, OH",40.6469982,-83.60965159999999
3970, Batavia,IL," Batavia, IL",41.8500284,-88.3125738
3971, Blairsville,PA," Blairsville, PA",40.4311796,-79.26086900000001
3972, Spring,TX," Spring, TX",30.0799405,-95.41716009999999
3973, Shippensburg,PA," Shippensburg, PA",40.0506453,-77.5202647
3974, Azle,TX," Azle, TX",32.8951262,-97.5458565
3975, Lovejoy,GA," Lovejoy, GA",33.4362245,-84.3143675
3976, Stillwater,OK," Stillwater, OK",36.1156071,-97.0583681
3977, Omaha,NE," Omaha, NE",41.2565369,-95.9345034
3978, Melbourne,FL," Melbourne, FL",28.0836269,-80.60810889999999
3979, Salem,OR," Salem, OR",44.9428975,-123.0350963
3980, Myrtle Beach,SC," Myrtle Beach, SC",33.6890603,-78.8866943
3981, Goodyear,AZ," Goodyear, AZ",33.4353394,-112.3576567
3982, Simpsonville,SC," Simpsonville, SC",34.7370639,-82.25428339999999
3983, Longmont,CO," Longmont, CO",40.1672068,-105.1019275
3984, Evansville,IN," Evansville, IN",37.9715592,-87.5710898
3985, Tawas City,MI," Tawas City, MI",44.26946119999999,-83.5146973
3986, Eaton,OH," Eaton, OH",39.7439405,-84.6366201
3987, Chippewa Falls,WI," Chippewa Falls, WI",44.9369054,-91.39293479999999
3988, Cayce,SC," Cayce, SC",33.96570910000001,-81.0739827
3989, Connellsville,PA," Connellsville, PA",40.0178522,-79.58948280000001
3990, Pasadena,MD," Pasadena, MD",39.1073317,-76.57107529999999
3991, Bethel Park,PA," Bethel Park, PA",40.3275697,-80.0394977
3992, Bridgeton,NJ," Bridgeton, NJ",39.427337,-75.2340768
3993, Sumter,SC," Sumter, SC",33.9204354,-80.3414693
3994, Defiance,OH," Defiance, OH",41.2844933,-84.3557802
3995, Grand Haven,MI," Grand Haven, MI",43.0630734,-86.22838639999999
3996, Middlefield,OH," Middlefield, OH",41.4619986,-81.0737079
3997, League City,TX," League City, TX",29.5074538,-95.0949303
3998, Waco,TX," Waco, TX",31.549333,-97.1466695
3999, Marietta,GA," Marietta, GA",33.95260200000001,-84.5499327
4000, Naples,FL," Naples, FL",26.1420358,-81.7948103
4001, Greensboro,NC," Greensboro, NC",36.0726354,-79.7919754
4002, Dinuba,CA," Dinuba, CA",36.5432837,-119.3870656
4003, Albany,OR," Albany, OR",44.6365107,-123.1059282
4004, Winona,MN," Winona, MN",44.0553908,-91.6663523
4005, Ocala,FL," Ocala, FL",29.1871986,-82.14009229999999
4006, Rockford,IL," Rockford, IL",42.2711311,-89.0939952
4007, Dixon,IL," Dixon, IL",41.8389213,-89.47954779999999
4008, Titusville,PA," Titusville, PA",41.62700359999999,-79.6736631
4009, Urbana,IL," Urbana, IL",40.1105875,-88.2072697
4010, Clovis,CA," Clovis, CA",36.8252277,-119.7029194
4011, Baxley,GA," Baxley, GA",31.7782514,-82.3484618
4012, Homewood,IL," Homewood, IL",41.5572567,-87.6656014
4013, Dunkirk,MD," Dunkirk, MD",38.7217837,-76.6605187
4014, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
4015, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
4016, Clayton,OH," Clayton, OH",39.8631101,-84.3605022
4017, Canton,OH," Canton, OH",40.79894729999999,-81.378447
4018, Lanoka Harbor,NJ," Lanoka Harbor, NJ",39.8650878,-74.1573586
4019, Arlington,TX," Arlington, TX",32.735687,-97.10806559999999
4020, Hernando,MS," Hernando, MS",34.823987,-89.9937018
4021, Melbourne,FL," Melbourne, FL",28.0836269,-80.60810889999999
4022, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
4023, Kissimmee,FL," Kissimmee, FL",28.2919557,-81.40757099999999
4024, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
4025, St. Peters,MO," St. Peters, MO",38.7874699,-90.6298922
4026, Bainbridge,GA," Bainbridge, GA",30.9037995,-84.57546990000002
4027, San Jacinto,CA," San Jacinto, CA",33.7839084,-116.958635
4028, Eagle Point,OR," Eagle Point, OR",42.4726258,-122.8028177
4029, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
4030, Fremont,CA," Fremont, CA",37.5482697,-121.9885719
4031, St. Peters,MO," St. Peters, MO",38.7874699,-90.6298922
4032, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
4033, Mesa,AZ," Mesa, AZ",33.4151843,-111.8314724
4034, Surprise,AZ," Surprise, AZ",33.6292337,-112.3679279
4035, Hot Springs Village,AR," Hot Springs Village, AR",34.6720356,-92.9987886
4036, San Leandro,CA," San Leandro, CA",37.7249296,-122.1560768
4037, New Richmond,WI," New Richmond, WI",45.1230213,-92.5365865
4038, New Berlin,WI," New Berlin, WI",42.9764027,-88.1084224
4039, Wilmington,DE," Wilmington, DE",39.744655,-75.5483909
4040, Hanover,MA," Hanover, MA",42.1162217,-70.8476708
4041, Saint Paul,MN," Saint Paul, MN",44.9537029,-93.0899578
4042, San Jose,CA," San Jose, CA",37.3382082,-121.8863286
4043, Happy Valley,OR," Happy Valley, OR",45.4469139,-122.5309127
4044, Topeka,KS," Topeka, KS",39.0473451,-95.67515759999999
4045, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
4046, Ironwood,MI," Ironwood, MI",46.4546698,-90.1710081
4047, Erie,PA," Erie, PA",42.12922409999999,-80.085059
4048, Raynham,MA," Raynham, MA",41.9487077,-71.0731162
4049, Waynesburg,PA," Waynesburg, PA",39.8964641,-80.1792299
4050, Addison,IL," Addison, IL",41.931696,-87.9889556
4051, North East,MD," North East, MD",39.6001132,-75.94133269999999
4052, Missouri City,TX," Missouri City, TX",29.6185669,-95.5377215
4053, Kearny,NJ," Kearny, NJ",40.7684342,-74.1454214
4054, New Haven,CT," New Haven, CT",41.308274,-72.9278835
4055, Evansville,IN," Evansville, IN",37.9715592,-87.5710898
4056, Cape Coral,FL," Cape Coral, FL",26.5628537,-81.9495331
4057, Cape Coral,FL," Cape Coral, FL",26.5628537,-81.9495331
4058, Delta,CO," Delta, CO",38.7422062,-108.0689582
4059, Portland,TX," Portland, TX",27.8772463,-97.3238805
4060, Vancouver,WA," Vancouver, WA",45.6272259,-122.6727305
4061, Vancouver,WA," Vancouver, WA",45.6272259,-122.6727305
4062, Hartford,WI," Hartford, WI",43.3177794,-88.3789862
4063, Thibodaux,LA," Thibodaux, LA",29.7957633,-90.82287099999999
4064, Morristown,TN," Morristown, TN",36.2139814,-83.29489219999999
4065, Grove City,OH," Grove City, OH",39.88145189999999,-83.0929644
4066, Morristown,TN," Morristown, TN",36.2139814,-83.29489219999999
4067, Hanover,PA," Hanover, PA",39.8006553,-76.9830358
4068, Chicago,IL," Chicago, IL",41.8781136,-87.6297982
4069, Huntingdon,PA," Huntingdon, PA",40.4155273,-78.0195387
4070, Mansfield,OH," Mansfield, OH",40.75839,-82.5154471
4071, Woodbury,NJ," Woodbury, NJ",39.83816909999999,-75.1526774
4072, Saline,MI," Saline, MI",42.1667072,-83.7816075
4073, Ionia,MI," Ionia, MI",42.9872547,-85.07111739999999
4074, Pflugerville,TX," Pflugerville, TX",30.4548451,-97.6222665
4075, Jefferson City,MO," Jefferson City, MO",38.57670170000001,-92.1735164
4076, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
4077, Round Rock,TX," Round Rock, TX",30.5082551,-97.678896
4078, Evergreen Park,IL," Evergreen Park, IL",41.7205889,-87.7017175
4079, Travelers Rest,SC," Travelers Rest, SC",34.9676167,-82.4434548
4080, Country Club Hills,IL," Country Club Hills, IL",41.5680898,-87.72032569999999
4081, Eatonton,GA," Eatonton, GA",33.3267997,-83.3884961
4082, Norfolk,VA," Norfolk, VA",36.8507689,-76.28587259999999
4083, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
4084, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
4085, Pembroke,NC," Pembroke, NC",34.6801626,-79.1950373
4086, Idaho Falls,ID," Idaho Falls, ID",43.5427278,-111.8431068
4087, Glenolden,PA," Glenolden, PA",39.9001126,-75.2890745
4088, Evans Mills,NY," Evans Mills, NY",44.0881158,-75.8071525
4089, Lowville,NY," Lowville, NY",43.786736,-75.4918505
4090, Socorro,NM," Socorro, NM",34.0583995,-106.8914159
4091, Greenwood,IN," Greenwood, IN",39.6136578,-86.10665259999999
4092, Milford,OH," Milford, OH",39.1753377,-84.29438209999999
4093, Rancho Santa Margarita,CA," Rancho Santa Margarita, CA",33.640171,-117.602832
4094, Huntington Beach,CA," Huntington Beach, CA",33.6594835,-117.9988026
4095, Hawthorne,CA," Hawthorne, CA",33.9164032,-118.3525748
4096, Downey,CA," Downey, CA",33.9401088,-118.1331593
4097, Carson,CA," Carson, CA",33.8316745,-118.281693
4098, Woodland,CA," Woodland, CA",38.67851570000001,-121.7732971
4099, Panorama City,CA," Panorama City, CA",34.227617,-118.442425
4100, Vacaville,CA," Vacaville, CA",38.3565773,-121.9877444
4101, Vallejo,CA," Vallejo, CA",38.1040864,-122.2566367
4102, Pleasanton,CA," Pleasanton, CA",37.6624312,-121.8746789
4103, Houston,TX," Houston, TX",29.7604267,-95.3698028
4104, Arlington,TX," Arlington, TX",32.735687,-97.10806559999999
4105, Chicago,IL," Chicago, IL",41.8781136,-87.6297982
4106, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
4107, Hialeah Gardens,FL," Hialeah Gardens, FL",25.8650961,-80.3244957
4108, Colleyville,TX," Colleyville, TX",32.8809603,-97.155012
4109, Farmers Branch,TX," Farmers Branch, TX",32.9265137,-96.89611509999999
4110, Riverview,FL," Riverview, FL",27.8661364,-82.32648089999999
